phone_name,size,color,username,star,title,date,review
iPhone XR,64GB,Blanc,Maud ,4,Très bien,2018-12-10,Très bien
iPhone XR,128GB,Noir,Chris,5,Parfait,2019-07-01,Pas de problèmes
iPhone XR,56GB,Corail,Client d'Amazon,5,Prix au top,2019-05-07,"Prix très en dessous du prix en magasin, très. On né affaire! Juste petit bémol pour la livraison payant e en 1j ouvré qui passe plutôt à 3j...A recommander"
iPhone XR,128GB,Rouge,williams ,5,Le vendeur est top,2018-12-23,Utilisation perso et j’aime tout aimer
iPhone XR,64GB,Bleu,Jerome60,5,Très bon produit.,2018-12-27,"J’adore la grandeur de l’écran, le son qui sort au dessus et en dessous du téléphone. Se qui rend un son très bon."
iPhone XR,64GB,Blanc,Sartini Jérémi,5,Parfait a moins de 1000€,2018-12-29,"Acheté pour remplacé un iphone 7,parfait ,fluide et très rapide"
iPhone XR,64GB,Noir,nicoa,5,Tres bon livraison,2018-12-21,Un iPhone!! Voilà
iPhone XR,128GB,Rouge,Kim,1,Dessus,2019-06-08,Jai trouver un gros problème c'est  qu'on m'entends pas le micro zéro est ce un cas exceptionnel ou pas avoir après réparation
iPhone XR,128GB,Bleu,Tophe,5,Très bel Iphone,2019-05-11,"Très bon produit, très bien conditionné, expédition rapide, facilité de paiement et pour finir un 128 go au prix du 64.Merci Amazon !!!"
iPhone XR,128GB,Noir,Logan BLAUWBLOMME,5,Très bon téléphone,2019-03-24,C’est un super téléphone avec une fluidité très satisfaisante. Le zoom est néanmoins médiocre ...
iPhone XR,64GB,Rouge,Traore,5,Le téléphone marche superbe  bien,2019-04-10,Franchement je suis contente satisfaite du téléphone il marche bien il est superbe ❤️La couleur elle est magnifique je vous le recommande
iPhone XR,64GB,Rouge,Client d'Amazon,5,Géniale,2019-02-04,Superbe produit bonne durée d’autonomieQualités photos rien avoir avec le 8
iPhone XR,64GB,Noir,PMM Aktas Mehmet,5,Batterie trop juste,2019-05-01,Elle s’allume tout seul et vide la batterie
iPhone XR,64GB,Rouge,Martin Feller,5,Excellente autonomie,2019-06-29,Changement de téléphone en remplacement de mon iPhone 6. Pas déçu du tout. Excellent téléphone et très bonne autonomie (2 jours pleins sans soucis).
iPhone XR,64GB,Blanc,Marie ,5,Je valide,2019-07-02,Très bien
iPhone XR,64GB,Noir,GHAMM,5,Top pour le Pro,2019-05-04,Changement de mon tel Pro !Parfaitement adapté à mes attentes.Belle surprise de la reconnaissance faciale et de la qualité des photos !
iPhone XR,128GB,Rouge, Audrey,5,Je recommande,2018-11-27,le Produit et top ! Je commande
iPhone XR,128GB,Noir,frederic,5,Avis mitige,2018-12-24,Presque une semaine de retard à la livraison. Tres decu. Mais telephone au top du top comme a chaque fois chez Apple
iPhone XR,128GB,Blanc,Jlo,5,Satisfaite,2019-03-07,"Je suis ravis de ce téléphone , livraison rapide facile d’utilisation bonne qualité . Et j’en passe ."
iPhone XR,64GB,Blanc,Adrien26250,5,*****,2019-01-17,"Téléphone au top, commander sur un coup de tête.Nous savons tous que Apple est super chère, mais que nous sommes tous satisfaits."
iPhone XR,128GB,Noir,MOI,4,Bon produit,2019-02-22,"Adaptateur secteur bon marché, scandaleux pour un téléphone à 800€Câble de recharge fragile"
iPhone XR,128GB,Bleu,ben2421,5,Iphone,2019-06-19,Superbe définition . Pratique . Bonne durée de vie pour la batterie
iPhone XR,128GB,Jaune,Bouchet A.,5,Génial iphone XR,2019-05-14,"Facilité d'utilisation, reconnaissance faciale efficace, photos magnifiques....."
iPhone XR,128GB,Corail,patrice,5,Je recommande,2019-05-31,Superbe téléphone d une qualité exceptionnelle et acheté a un prix défiant toute concurrence
iPhone XR,128GB,Noir,Amstutz Pierre,5,Super iPhone,2019-01-20,"iPhone conforme, moins cher qu'en magasin et qui marche parfaitement ! Je recommande !"
iPhone XR,64GB,Blanc,Yohan,5,Impeccable,2019-02-15,"Article conforme à mes attentes, fonctionne parfaitement et remplace bien mon vielle iPhone 6s Plus 😀"
iPhone XR,64GB,Rouge,Ansseau Marion,4,Parfait!,2019-03-24,Le téléphone est parfait pour l’instant aucun beugue ! La batterie peut tenir un jour entier ou plus! Rien à redire!
iPhone XR,128GB,Noir,Cyrille Florence,4,iPhone xr,2019-01-18,Très satisfait du téléphone reçu .Par contre aucun ne facture dans le colis !
iPhone XR,128GB,Rouge,Client d'Amazon,5,Incroyable,2019-06-14,Le XR est l’un des meilleurs portables et le rouge lui va a merveille. Aucun défaut de construction
iPhone XR,64GB,Rouge,Kevin,4,Très bon telephone,2019-01-08,Très bon téléphone jolie et très facile à manipuler. Point négatif xr de temps en temps le téléphone bug obliger  d étiendre et le rallumé.
iPhone XR,64GB,Bleu,Client d'Amazon,4,Livraison rapide,2019-05-17,Smartphone
iPhone XR,64GB,Rouge,Client d'Amazon,5,Très bien,2019-06-27,"Excellent produit, au prix Apple mais bon..."
iPhone XR,128GB,Blanc,Soumounou,5,Xr,2019-02-07,Top des top reçus même avant la date prevu
iPhone XR,128GB,Rouge,Sissoko Kady ,5,Neuf sort tout droit d’Apple,2018-12-01,Parfait
iPhone XR,64GB,Rouge,Client d'Amazon,5,très bon produit,2019-06-07,"je suis satisfaite de mon achat, bon rapport qualité prix.il est arrivé vite emballer en bon état. Produit neuf"
iPhone XR,56GB,Noir,Christos ,5,C'est vraiment le top du top !!!,2019-06-06,C'est vraiment le top du top !!! Et enfin un iphone avec de l'autonomie :-)
iPhone XR,64GB,Bleu,Julien,5,Bon deal,2019-05-29,"Délai de livraison rapide, iPhone neuf d’origine"
iPhone XR,128GB,Noir,Client d'Amazon,5,Envoi rapide et soigné,2019-03-31,"Téléphone reçu rapidement, original d'apple. Fonctionne parfaitement. Je recommande ++"
iPhone XR,128GB,Rouge,im,5,performant,2019-06-10,excellent mobile mon fils est super content!!
iPhone XR,64GB,Noir,Mickael JOSEPH,4,Produit neuf bien emballé !,2019-05-06,Produit tout a fait conforme à mes attentes.qualité topissime > je recommande !
iPhone XR,64GB,Bleu,ramirez richard,5,Très satisfait !!,2019-05-23,"Très bon modèle !Taille parfaite , je recommande ;-)"
iPhone XR,64GB,Rouge,Marion,5,Satisfaite,2019-01-06,"Produits conformes à la description, très facile à la mise en route !Je suis ravis !"
iPhone XR,128GB,Rouge,Patoche,5,Trop chère vive les marges Apple...,2019-03-03,Grande amélioration de la durée de la batterie. J espère au moins qu ils’ paient les impôts en France ...
iPhone XR,64GB,Corail,Client d'Amazon,5,Conforme,2019-01-01,"Pas d’arnaque, téléphone d’origine, reçus sous blister, telephone neuf."
iPhone XR,128GB,Rouge,wiLLiam,4,Au top !,2019-01-29,"Superbe écran,réactif...et batterie au top!"
iPhone XR,64GB,Bleu,Onekamars,4,Face Id,2019-05-04,Photos de bonne qualité mais manque quelques options aujourd'hui chez des concurrents moins cher.
iPhone XR,64GB,Bleu,bourgeois,5,Conforme aux attentes,2019-05-15,Produit conforme aux promesses mais le prix reste malgré tout élevé mais moins que chez la pomme
iPhone XR,64GB,Bleu,Rokbeyne71,5,Très heureux de l’iPhone XR merci,2018-11-28,Super téléphone reçu rapidement
iPhone XR,64GB,Blanc,Florian Marchal,5,Très bon,2018-12-01,Téléphone tout à fait conforme aux attentes. Livraison rapide et prix défiant la concurrence! Merci Amazon ;)
iPhone XR,64GB,Bleu,Axel,5,iPhone Xr,2019-05-09,Téléphone absolument génial! Il est chère mais comprensible pour cette qualitéBravo Apple
iPhone XR,64GB,Bleu,Client d'Amazon,5,Super téléphone,2018-12-17,Super produit
iPhone XR,128GB,Noir,HORNET24100,5,Produit parfait,2018-12-02,"Livraison rapide , ai profité du Black Friday pour avoir un prix très intéressant"
iPhone XR,128GB,Rouge,graffleme,5,iPhone XR,2019-04-15,Très bel appareil !  Le prix n’est pas donné. Il marche très bien. Plus lourd qu’un iPhone 6S
iPhone XR,64GB,Blanc,Cornaire,5,État parfait,2019-06-06,Parfait état j’en suis très content aucun problème
iPhone XR,64GB,Noir,Client d'Amazon,5,Livraison rapide produit conforme,2019-05-11,Ok pour moi
iPhone XR,64GB,Rouge,HUSSON,5,telephone de qualite,2019-01-19,"tres bon téléphone, tres bonne qualité photo et video, cependant produit qui reste relativement cher"
iPhone XR,64GB,Noir,Kéké 57,4,iPhone Xr,2019-01-25,iPhone XR super très jolie et plus performant que le 7plus
iPhone XR,64GB,Blanc,Brunch95,4,Smartphone au top,2018-11-25,"Très Agréable, passage de android à iOS ,fluide et produit de qualité a voir dans le temps"
iPhone XR,64GB,Bleu,gb,5,Très satisfait,2019-03-16,Livraison rapide et prix très intéressant et en parfait état conforme à la description.
iPhone XR,64GB,Bleu,Quentin Moulin,4,Parfait !,2019-05-23,"Merci au vendeur ! Très vite livré en Belgique , tout était top , l’iphone Est nickel !"
iPhone XR,64GB,Bleu,RAYMOND HEN,5,Prix et qualité,2019-05-31,Qualité et prix
iPhone XR,64GB,Blanc,Ilyes,5,Super,2019-03-16,Géniale arrivée à temps. Un super qualité
iPhone XR,128GB,Noir,Client d&#39;Amazon,5,Manque la facture,2019-02-27,Excellent produit un des meilleur iPhone. Il manque juste la facture
iPhone XR,64GB,Rouge,Martine,5,Pleinement satisfaite,2019-04-10,Je suis pleinement satisfaite et je pense qu'il n est pas utile de dépenser plus
iPhone XR,64GB,Rouge,Goudalle,5,Le produit reste tout de même chère,2019-01-28,Super produit
iPhone XR,64GB,Rouge,Smeels,5,iPhone xr,2019-01-18,"Neuf sous blister, livraison très rapide, conforme aux attentes je recommande vivement."
iPhone XR,64GB,Rouge,gramiou,5,Super,2019-07-02,Magnifique
iPhone XR,128GB,Noir,Amazon Customer,5,Livraison Rapide,2019-01-03,Recommande
iPhone XR,64GB,Blanc,RR,5,Un peu lourd par rapport au précédent,2019-05-04,Matériel utilitaire
iPhone XR,128GB,Bleu,LANGLOIS Michel,5,iphone XR,2019-06-05,fluide rapide bonne qualité prix
iPhone XR,56GB,Bleu,Hervé Le Fell,5,Super prix pour un super produit !,2019-06-26,Top .... rien à dire !Super produit 👍
iPhone XR,64GB,Noir,Clara B.,5,Parfait ! Je le recommande !!!,2019-01-13,Très beau cadeau !!Téléphone arrivé nickel en temps et en heure pour Noël ☺️
iPhone XR,64GB,Noir,Client d'Amazon,5,produit neuf qui fonctionne bien,2018-12-08,J'avais un peu douté d'acheter un telephone en ligne mais cet iPhone est incroyable.
iPhone XR,128GB,Blanc,Adrien,5,Bien,2019-05-19,Bien
iPhone XR,128GB,Noir,Alexandre,5,Super,2019-05-26,A 1 jour d’utilisation super !
iPhone XR,64GB,Noir,Pako ,5,iPhone Xr,2019-04-12,Super iPhone convien a toute attente et reçue rapidement merci Amazon
iPhone XR,64GB,Noir,26000,5,Apple,2019-02-14,"Très bien, je recommande, +++"
iPhone XR,64GB,Rouge,Client d'Amazon,5,IPhone XR,2018-12-25,Bonne grandeur de l'écran et super qualité photo
iPhone XR,128GB,Noir,Meddy Medd,5,👍👍👍,2019-01-09,Super téléphone !
iPhone XR,64GB,Noir,Ibrahima BADJI,5,Beau Produit,2019-05-19,Utilisation Personnelle
iPhone XR,64GB,Blanc,Client d'Amazon,5,produit neuf sous emballage apple,2019-06-23,produit neuf impeccable super content
iPhone XR,64GB,Bleu,AG,5,Excellent rapport qualité prix,2019-05-30,Super produit à pris abordable.Je recommande
iPhone XR,128GB,Rouge,Pendant Patrick,5,La qualité du produit,2019-05-22,"Le téléphone correspond à mes attentes, de très bonnes qualités."
iPhone XR,128GB,Blanc,Client d'Amazon,5,Parfait.,2019-05-29,"Produit neuf de bonne qualité, rapidité.Je le recommande"
iPhone XR,64GB,Blanc,Lilian GATHET,3,Oui mais...,2018-12-11,iPhone XR extra. Mais pas de double sim comme prévu à la base
iPhone XR,128GB,Blanc,Bernard JOINDOT,5,Ras,2019-06-27,On trouve moins cher
iPhone XR,128GB,Noir,Client d'Amazon,5,Parfait,2019-03-06,Article conforme à la description. Très facile d’utilisation
iPhone XR,64GB,Noir,Corentin,5,Au top !,2018-11-30,Très heureux de cet iphone XR qui mérite toutes ses éloges !
iPhone XR,64GB,Noir,Lucky,4,iPhone XR,2019-06-04,Très bon produit avec une bonne autonomie pour la marque.
iPhone XR,128GB,Rouge,Lylou03,5,Contractuel,2019-06-19,Super téléphone ... sauf que je n’ai pas reçu de facture
iPhone XR,128GB,Jaune,Flamme87,4,Recommande,2019-05-27,"Produit de qualité, arrivé un jours avant la date prévu"
iPhone XR,64GB,Jaune,Venom,4,Très Sympa,2019-01-28,Super téléphone rapport qualité prix nickel pour les fans Apple
iPhone XR,64GB,Corail,Manouchka,5,Génial,2019-04-17,Très contente de mon achat je recommande
iPhone XR,128GB,Noir,Kevin91,5,Prix super Amazon !!!,2019-04-24,Apple 👍🏻 Prix imbattable d’amazon 👏🏻
iPhone XR,64GB,Bleu,D.L,5,XR,2018-12-13,Livraison parfaite. Que du bonheur ce téléphone !!!!!
iPhone XR,128GB,Blanc,Ladygarance,5,"Déverrouillage facial approximatif, dommage",2019-04-10,Bien mais quelques défauts
iPhone XR,64GB,Bleu,VINCENT Onr,5,Merveilleux,2018-12-17,Conforme à mon attente super produit avec un prix très intéressant
iPhone XR,64GB,Bleu,Christophe A Carvin,5,parfait,2019-06-17,téléphone parfait à un prix top pour un nouvel Iphone
iPhone XR,64GB,Noir,Katia ,5,Protegez le,2019-01-14,Qualite photo exellente pour snap et insta ! Netflix aussi ...
iPhone XR,64GB,Corail,Andréa Blanc,5,Parfait,2018-11-27,Ce téléphone est parfait. Très simple d’utilisation. Écran parfait.
iPhone XR,64GB,Blanc,Kharrat,5,Autonomie batterie,2019-04-04,Jamais déçu par apple
iPhone XR,64GB,Blanc,Client d'Amazon,1,Ne pas acheter sur Amazon,2019-06-22,téléphone changé 2x & toujours reçu avec des bugs
iPhone XR,64GB,Bleu,Client d'Amazon,5,Super,2019-06-27,J’ai acheté  c’est Téléphone pour l’usage privé
iPhone XR,128GB,Bleu,Geri,5,Nickel,2019-05-06,"très bon téléphone, je recommande"
iPhone XR,128GB,Blanc,nasson,5,IPHONE XR,2019-04-07,J'ai aimé la beauté du téléphone
iPhone XR,64GB,Blanc,Wagane Thiam,5,Conforme et rapide,2019-01-27,Conforme et rapide
iPhone XR,128GB,Noir,VOYOU07,5,appareil de dernière génération : Excellent,2019-04-27,Très bon matériel qui répond à mes attentes.
iPhone XR,128GB,Noir,Lydct,5,Contente,2019-04-01,Très satisfaite
iPhone XR,128GB,Noir,Joana K.,5,Je recommande !,2019-04-08,Rien a redire !
iPhone XR,64GB,Bleu,max.ser,5,UPS,2019-01-10,"Changer de transporteur , mais sinon produit niquel."
iPhone XR,64GB,Noir,Client d'Amazon,5,Excellent,2018-12-28,Très bon iPhone un bon investissement je recommande
iPhone XR,64GB,Rouge,Client d'Amazon,5,iPhone XR,2019-03-01,Parfait! Juste le chargeur chauffe un peu
iPhone XR,64GB,Bleu,FfCoquenlorge Guillaume,5,Top,2019-03-03,Très bon téléphone un peu lourd sinon top
iPhone XR,64GB,Bleu,Ragnar Lothbrok,5,Satisfait,2018-12-14,"Très bonne qualité, le tél fonctionne très bien"
iPhone XR,128GB,Bleu,Olivier 63,5,Très bon rapport qualité prix,2019-06-09,Super produit ! J’en suis très content
iPhone XR,64GB,Rouge,Mashiba24,5,Livraison en retard,2019-01-01,iPhone très bien mais la livraison trop longue
iPhone XR,64GB,Blanc,Waldo_xcv,5,Très belle iPhone de grande qualité,2019-02-02,Je suis satisfait. Très bon téléphone
iPhone XR,56GB,Noir,Client d'Amazon,5,La rapidité de l’envoie,2019-02-19,Excellent
iPhone XR,128GB,Blanc, claire,3,Bien,2019-06-11,Face ID fonctionne une fois sur deux
iPhone XR,64GB,Rouge,Client d'Amazon,5,Apple,2019-03-15,Conforme
iPhone XR,64GB,Rouge,Eyherabide,5,Impeccable,2019-06-27,Parfait
iPhone XR,64GB,Noir,Abraham Monteagudo (Israël),5,Génial,2019-05-03,Parfait
iPhone XR,128GB,Corail,DABO Maimouna,5,iPhone,2019-03-27,Au top
iPhone XR,64GB,Noir,fulya bulut,5,Merci beacoup,2019-02-14,Merci beaucoup pour votre intérêt
iPhone XR,64GB,Noir,Milou59,4,Qualité du produit et délai de livraison respecté,2019-05-21,"iPhone génial, livraison parfaite"
iPhone XR,64GB,Rouge,Estelle,5,5/5,2019-02-24,Rien a dire. Parfait
iPhone XR,64GB,Noir,PK,5,Bon compromis en taille pour l’ecran  et le smartphone comparé à un Iph +,2019-01-15,Application personnelle et professionnelle
iPhone XR,56GB,Blanc,Client d'Amazon,5,Produit de qualité,2019-02-22,Bon téléphone.
iPhone XR,64GB,Noir,florian,5,iPhone XR,2019-04-22,Super produit merci Amazon
iPhone XR,128GB,Noir,Benou,5,RAS,2018-12-13,Envoi rapide tout est ok
iPhone XR,64GB,Noir,JLB,5,Neuf et livré rapidement,2018-12-18,très bon prix avec le black friday
iPhone XR,128GB,Rouge,zine hedi,5,iPhone XR,2019-04-26,Excellent en tout point
iPhone XR,64GB,Rouge,Client d'Amazon,5,iphone xr,2019-03-28,iphone xr
iPhone XR,64GB,Bleu,Zonzon45,5,Bel objet,2019-02-17,Bluffant
iPhone XR,128GB,Bleu,Yannick T.,5,Look,2019-02-16,Super
iPhone XR,128GB,Noir,ronan,5,Taille écran top confort en venant d’un 7,2018-11-15,"Ayant eu un iPhone 7 juste avant le XR je suis étonné de la fluidité apportée au quotidien et clairement le plus gros changement reste la taille de l’écranÇa me  fait penser au passage 4s vers 6, où j’avais vraiment apprécié le confort visuelSeul hic, pour le moment les coques proposées sont vraiment pas géniales et en nombre insuffisant ( ai pris une big ben à défaut de trouver mieux), la protection Force glass est en revanche bluffanteFranchement je recommande c’est mon 7eme iPhone et assurément pas le dernier"
iPhone XR,64GB,Noir,Client d'Amazon,5,iPhone XR,2019-03-24,Juste magnifique
iPhone XR,64GB,Blanc,theophile,5,Excellente,2019-03-23,très bon. merci
iPhone XR,64GB,Noir,Anthony,5,"Bien reçu, nickel",2018-12-26,"Bien reçu,  ras, merci"
iPhone XR,64GB,Rouge,patricia,5,parfait,2019-01-08,tres bien emballe ravie
iPhone XR,128GB,Rouge,Riadh oueslati g,5,Facile à utiliser,2019-01-11,Inoubliable
iPhone XR,64GB,Noir,BEN AHMED ADEL,4,IPhone XR,2019-01-13,Qualité prix conrrect
iPhone XR,64GB,Bleu,Client d'Amazon,5,Super,2019-02-18,Super
iPhone XR,64GB,Rouge,doyo guengoua,4,Rien,2019-06-13,Tout
iPhone XR,64GB,Bleu,Florian Bigot,5,Niquel,2018-11-27,Niquel
iPhone XR,64GB,Rouge,hazim,5,impecable,2018-11-26,tres beau téléphone
iPhone XR,128GB,Jaune,Client d'Amazon,5,Bien content,2019-01-10,Très bien
iPhone XR,64GB,Noir,san,5,iPhone XR,2019-01-27,Super
iPhone XR,64GB,Rouge,Molnar,5,Pas de problème arriver en 3 jour,2018-12-24,Niquel
iPhone XR,128GB,Rouge,pierre Martineau ,5,.,2019-01-04,Rapide
iPhone XR,64GB,Noir,Dylan Dufay,1,Déjà utilisé...,2018-12-01,Colis reçu avec la boîte de téléphone déjà ouverte et des traces de doigts sur le téléphone...
iPhone XR,64GB,Rouge,Spngb00b,5,NEUF,2018-11-28,Parfait. Iphone neuf conforme à la description dans son emballage d'origine.La batterie tient au moins 1 jour. Super produit.
iPhone XR,64GB,Noir,Christian Le Roy,2,Produit très en retrait du marché au plan qualitatif,2019-03-21,"j'aurai dû l'acheté chez Amazon et pas chez Orange ... ce smartphone est hors de prix pour des caractéristiques techniques  complément dépassées, autant acheter le 8 moins cher le XR en comparaison n'a aucun intérêt. la qualité d'image est très en retrait de celle du Xs et surtout des samsung et Huawei, Face ID est une calamité, 3 fois sur 10 il faut faire son code alors que c'était si simple avec l'empreinte et le bouton central. fini le double clic sur le bouton central pour voir ses apps ouverte la c'est un geste compliqué qu'il faut faire 2 à 3 fois et donne le mal de mer ... c'est pénible. Quand au poids t au volume, c'est un camion ! très lourd et difficile à prendre en main, seule chose positive la batterie tient la journée (manquerait plus que ça me direz-vous !). le ""camion"" m'a échappé des main écran cassé, cout de la réparation annoncé par Apple store opéré 329 € à cause de ce fameux Face ID. Bref Apple n'est plus ce qu'il était, je n'aime pas vraiment google et son côté intrusif mais là franchement ça ne fait pas sens d'acheter un XR. Reste un bon OS et le service, le mieux est d'acheter sur amazon un 7 ou 8 en attendant qu'apple refasse son retard, à moins que ..."
iPhone XR,64GB,Bleu,Piranhas,5,Mon seul regret ne pas l’avoir acheté par Amazon,2019-05-28,"Après 3 mois d’usage voici mon retour :En préalable, je le déconseille pour les accro à AndroidPar contre, à tous les autres, si vous avez le budget c’est un téléphone qui mérite votre attention.Au préalable, je vous incite fortement a aller en boutique pour le tenir en mains et vous faire votre propre idéeCertains le trouveront trop gros et épais et préférons un modèle plus compact d’autres, comme moi, le trouveront à la taille idéalGlobalement le téléphone ne met pas en avant les dernières innovations mais je trouve que c’est un avantage car il exploite des techno bien établies ce qui le rend fiable.Les plusUn des meilleurs 2 mono capteur du marché (avec le pixel 3)Meilleur qu’un iPhone X ou un iPhone 8 plusToujours en photo : tu sors l’iPhone tu vises tu shootes et t’as une belle photo (Apple a depuis longtemps compris ce point qui a été repris depuis par tous les concurrents)L’autonomie : 2 jours sans broncher en usage quotidien c’est vraiment appréciableLa recharge par inductionPoint non négligeable qui facilite l’usage quotidien et vous libère d’un câble auparavant indispensable (je vous suggère de prendre une lampe de chevet incluant un système de recharge sans file)L’ergonomie de l’iPhone toujours aussi figée mais toujours aussi efficace grâce à son système intégré.Avantage : ergonomie sans faille et meilleur sécurité de nos données6,1 pouces de diagonale dans un format plus petit qu’un iPhone 8 plus (5,5 pouces)La réparabilité meilleure que la concurrence lui assure une durée de vie plus longue (score ifixit 6/10 alors que le Samsung s10 c’est 3/10 le oneplus 6T 5/10 ou le p20 pro 4/10)A la revente c’est la aussi un avantage des iPhones car l’appareil se revendra bien.Enfin la sécurité, en cas vol le téléphone est une « brique » alors qu’avec n’importe quel android vous devrez passer par votre opérateur pour bloquer le téléphone (qui devra être appuyé par une plainte)En terme de finissions ça reste excellentCe n’est pas un successeur du 5c, c’est du haut de gamme.Enfin en termes de puissance il n’a rien a envier aux autres étant équipé des puces de dernière génération.Les contrescertaines application développées avec retard sur iOS et/ou en mode dégradé (appli de contrôle Family SFR par exemple) ou certaines fonctionnalités sont bridées (le nfc par exemple)La personnalisation possible avec android me manquePlus épais plus grand il ne conviendra pas à tout le monde et toutes les mains.Le prix peut en refroidir plus d’un mais rien de rédhibitoire comparé à la concurrence (et son prix a fortement réduit)Mais pour en profiter pleinement le prix de l’xr n’est qu’un débutSachant qu’il vous faudra rajouter à minima le prix d’une coque et d’un verre de protection (ou film)Ensuite, pour en profiter pleinement il faudra étoffer avec un casque audio, services de streaming musical et vidéo. Enfin, un VPN pour la tranquillitéLa version 64Go est suffisante pour le commun des mortels ou si comme moi utilisé un NAS pour vider le téléphone régulièrementPour ceux qui ont toutes leur « vie » sur le téléphone (ce que je déconseille sans un backup) et ceux qui n’aime pas « supprimer » prenez en un avec plus de mémoireEn effet, Netflix (si vous êtes du genre à télécharger des séries entières) et le streaming musical remplissent très rapidement la mémoire.Mais avec une bonne gestion 64Go est tout à fait suffisant."
iPhone XR,64GB,Rouge,Alexandre,3,déception,2019-02-08,"iphone vendu cher pour ce qu'il propose, à savoir un Xs dégradé qui lui même n'apporte aucune nouveauté réelle par rapport à son prédécesseur. Ecran faussement borderless, résolution faiblarde, un seul objectif photo,...  Apple s'endort et la seule raison désormais de rester sur iphone est l'IOS bien supérieur à Android. Pas étonnant que les ventes soient décevantes. Et puis arrêtez avec ces téléphones trop gros, faites nous des 5"" borderless utilisables d'une main. Vivement le SE2 s'il existe un jour"
iPhone XR,64GB,Rouge,ArthurLopez,1,Expérience,2018-12-13,Déplorable
iPhone XR,64GB,Blanc,Benjamin,5,Le meilleur IPhone !!!,2019-03-27,"Bonjour, ayant testé l’iphone Xr je suis agréablement surpris de ce rapport / qualité prix . J’ai  testé ce produit pendant 2 semaine en essayant toute ses fonctionnalités (Photo, Face ID, Recharge sans fil ) après avoir tout testé je suis suis très content de mon achat  et je vous le recommande"
iPhone XR,64GB,Noir,Gavaud Y.,4,Excellent mais pas destiné à la France,2018-12-28,Notice en polonais et russe de ce que j'ai cru comprendre mais ça ne devrait pas poser de soucis pour les antennes etc !
iPhone XR,64GB,Bleu,Finch ,4,iPhone bleu neuf,2019-05-27,"Acheter en cadeau, donc je n’utilise pas cet iPhone XR bleu acheté 700€, et installer dans une coque noir dès sa réception. L’utilisatrice semble être satisfaite pour le moment."
iPhone XR,128GB,Noir,reve,5,Top,2018-12-06,Article conforme reçu le jour prévu . Neuf scellé et facture reçue sur demande . Donc parfait !
iPhone XR,64GB,Bleu,client,3,Différence de prix,2019-05-13,"Je voulais en acheter un en cadeau pour ma femme cependant elle a toujours eu des iphones blanc (couleur préférée) mais je suis déçu de voir que quand on choisi le blanc on se prend 70€ de plus.C'est du ""racisme"" technologique"
iPhone XR,64GB,Bleu,Loi Camille,5,Très bien,2019-05-11,Excellent produit neuf et très bon rapport qualité prix. Livraison un peu tardive dans la journée ce qui nous fait bloquer notre journée sinon au top du top !! Je recommande !!
iPhone XR,56GB,Rouge,sanchez,5,superbe promotion iPhone XR red 256go,2019-04-22,Superbe promotion iPhone XR 256go au prix du 128go merci Amazon je ferai mon retour à la réception du colis
iPhone XR,128GB,Noir,Christophe CANDAS,5,iPhone xr,2018-12-29,Très bon téléphone et livraison rapide
iPhone XR,64GB,Noir,BOUYSSOU,4,3D Touch,2018-12-20,C’est un excellent iPhone juste dommage qu’il n’y ait pas le 3D Touch
iPhone XR,64GB,Rouge,C Cachon,5,Magnifique,2018-12-07,"Excellent téléphone , tout simplement génial"
iPhone XR,64GB,Bleu,Client d'Amazon,5,Top,2019-05-25,Top
iPhone XR,128GB,Noir,Un client ,3,Conforme à mes attentes,2018-12-19,Reçu conforme avec un peu de retard
iPhone XR,128GB,Noir,Stefano,5,iPhone au top,2018-11-21,"Après être passé de l’iPhone 7 plus à l’iPhone X ( provisoirement pour m’acheter l’iPhone XR ). L’iPhone XR correspond vraiment à mes attentes, le son est magnifique, la qualité d’image est très bonne, l’appareil photo très bon ( celui le l’iPhone XS ) et la batterie contrairement à ce que j’ai pu entendre est similaire à celle de l’iPhone X.Je compte le garder un bon moment avec la durée des mises à jour avec la puce bionic A12.A recommander vivement !!"
iPhone XR,64GB,Blanc,MehdiParis,4,Le meilleur rapport qualité/prix by Apple,2018-11-09,"iPhone acheté en Apple store, mais je pense que mon avis pourra en éclairer certains ici aussi 😉En bref, il s'agit sans doute de l'iPhone au meilleur rapport qualité/prix qu'a jamais sorti Apple.La seule question à vous poser si vous vous apprêtez à changer d'iPhone : faut-il vraiment dépenser plus pour un iPhone XS ? Personnellement, je ne pense pas.▶︎ Les +- Le prix : on reste sous la barre des 850€ pour un iPhone absolument excellent- Le format : ni trop grand ni trop petit. Ce qui permet d'avoir un écran très confortable sans pour autant transporter une tablette.- La qualité de l'écran LCD qui est bluffante- Le meilleur de l'iPhone XS : FaceID, appareil photo au top, processeur A12, recharge sans fil...- L'autonomie record (meilleure que n'importe quel autre iPhone)- Le design, le choix de la couleur et les finitions.▶︎ Les -- Le stockage de 64 Go qui peut sembler insuffisant (sauf si quoi moi, tous vos docs sont dans le cloud)- L'absence d'écran OLED- L'absence de zoom optique- L'épaisseur, pas mal supérieure à l'iPhone 8 par exemple et qui surprend un peu au début, même si on s'y fait rapidement."
iPhone XR,64GB,Blanc,eric c,1,Bien trop lourd,2019-04-14,J'etais habitué à mon SE et espérait plus de confort visuel avec le Xr. L'écran est certes bien plus grand mais bien trop lourd à tenir avec une seule main donc in fine pas pratique du tout. Je reviens avec joie à mon SE qui fonctionne tout aussi rapidement.
